Respondent ID,Collector ID,Start Date,End Date,What age group do you belong?,Please rate the ease of use for accessing the Video Consultation today?,Please rate your overall experience of the Video Consultation today?,Would you be happy to use the Video Consultation again?,Please provide us with any additional comments/ suggestions.,Waiting Area
11996286529,258318234,2020-09-17 14:56:38,2020-09-17 14:56:52,36 - 45,Satisfied,Satisfied,Yes,,RLH-Endocrinology
11996217816,258318234,2020-09-17 14:17:41,2020-09-17 14:36:18,46 - 65,Very Satisfied,Satisfied,Yes,,BGH-Speech-and-Language-Therapy
11996169695,258318234,2020-09-17 14:20:56,2020-09-17 14:21:57,46 - 65,Satisfied,Satisfied,No,,RLH-Endocrinology
11996128202,258318234,2020-09-17 14:08:47,2020-09-17 14:09:25,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
11995948531,258318234,2020-09-17 13:06:29,2020-09-17 13:09:38,46 - 65,Dissatisfied,Dissatisfied,No,I was waiting for  one hour and forty minutes. It’s obviously not working this way.,RLH-Endocrinology
11995851381,258318234,2020-09-17 12:30:55,2020-09-17 12:31:33,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-MaxilloFacialUnit
11995764752,258318234,2020-09-17 10:48:02,2020-09-17 11:53:26,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-MaxilloFacialUnit
11995758844,258318234,2020-09-17 11:50:31,2020-09-17 11:50:47,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
11995698644,258318234,2020-09-17 11:19:56,2020-09-17 11:20:52,46 - 65,Very Satisfied,Satisfied,Yes,The connection at the start was a little unstable but this soon settled and was able to hear the consultant clearly.,RLH-Endocrinology
11995686181,258318234,2020-09-17 10:40:36,2020-09-17 11:14:23,65+,Dissatisfied,Dissatisfied,Yes,It didn’t happen.Apointment was set for 10am.  I was logged in and waiting in the holding area for 35 minutes but nobody came on. A chat message popped up at 10.33 apologising for a delay and asked me to keep holding.  I then noticed I had a missed phone call message from consultant at 10.26 on my phone but unclear why I was called when this was supposed to be a video call. Process was confusing and I remain unclear what has happened.,RLH-Endocrinology
11995675563,258318234,2020-09-17 11:08:39,2020-09-17 11:08:55,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
11995671411,258318234,2020-09-17 11:05:43,2020-09-17 11:06:46,65+,Dissatisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
11995656937,258318234,2020-09-17 10:58:53,2020-09-17 10:59:28,16 - 25,Satisfied,Satisfied,Yes,Waited 45 minutes to 1 hour for the consultation ,RLH-Endocrinology
11995610036,258318234,2020-09-17 10:32:23,2020-09-17 10:34:38,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,Would have been helpful if I could see who I was talking to wasn't expecting a normal phone call .,RLH-Endocrinology
11995606268,258318234,2020-09-17 10:30:28,2020-09-17 10:32:54,46 - 65,Neither Satisfied nor Dissatisfied,Very Dissatisfied,Yes,No consultation took place. No messages appeared on the screen and I was approximately waiting 52 minutes before I left the call. ,RLH-Endocrinology
11995590047,258318234,2020-09-17 10:13:57,2020-09-17 10:23:10,26 - 35,Very Dissatisfied,Very Dissatisfied,No,I waited over an hour after my appointment before the call was taken. The the sound on the doctor's end would not work so then had to have a telephone consultation. I booked the appointment deliberately for 9am so I would not miss too much time at work but my call was not taken until about 10.10am,RLH-Endocrinology
11995577995,258318234,2020-09-17 10:15:16,2020-09-17 10:15:54,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
11995559358,258318234,2020-09-17 10:04:43,2020-09-17 10:05:05,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11995542783,258318234,2020-09-17 09:54:50,2020-09-17 09:55:22,46 - 65,Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
11995448543,258318234,2020-09-17 08:54:27,2020-09-17 08:57:11,46 - 65,Very Satisfied,Very Satisfied,Yes,"Tom , was polite professional and courteous this morning, put me at ease and explained everything perfectly answering all my questions..subject matter expert ..showing he certainly knows his vocation. very happy ..regards Gary",AUH-Physiotherapy
11993159091,258318234,2020-09-16 15:57:05,2020-09-16 15:59:38,65+,Very Satisfied,Satisfied,Yes,The sound quality was not very good. There was some interference in both directions which gave some difficulty for both parties. It would be helpful if this could be addressed.,RLH-Endocrinology
11993110302,258318234,2020-09-16 15:44:33,2020-09-16 15:45:16,36 - 45,Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
11993106463,258318234,2020-09-16 15:42:01,2020-09-16 15:44:10,46 - 65,Very Satisfied,Very Satisfied,Yes,"Easy access, convenient, flexible around work.    But the app would not access the front camera. So we couldn't see eachother at the same time.     Practitioner was lovely - really caring and informative, even though it was a visual call. ",RLH-Dermatology
11992906435,258318234,2020-09-16 14:46:07,2020-09-16 14:46:37,36 - 45,Very Satisfied,Very Satisfied,Yes,"Only complaint, it was very quiet!",RLH-Endocrinology
11992696131,258318234,2020-09-16 13:43:35,2020-09-16 13:43:47,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
11992660395,258318234,2020-09-16 13:31:29,2020-09-16 13:31:58,36 - 45,Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
11992602458,258318234,2020-09-16 13:11:17,2020-09-16 13:11:48,46 - 65,Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11992386947,258318234,2020-09-16 11:42:37,2020-09-16 11:50:12,46 - 65,Very Satisfied,Satisfied,Yes,,AUH-Physiotherapy
11992374030,258318234,2020-09-16 11:44:57,2020-09-16 11:45:17,46 - 65,Very Satisfied,Satisfied,Yes,,AUH-ClinicalHealthPsychology
11992335334,258318234,2020-09-16 11:30:21,2020-09-16 11:30:57,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11992184721,258318234,2020-09-16 10:34:23,2020-09-16 10:34:48,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11992160065,258318234,2020-09-16 10:13:07,2020-09-16 10:22:22,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
11992156029,258318234,2020-09-16 10:19:56,2020-09-16 10:20:19,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11992076253,258318234,2020-09-16 09:36:47,2020-09-16 09:37:59,26 - 35,Very Satisfied,Very Satisfied,Yes,very good,AUH-ClinicalHealthPsychology
11992070774,258318234,2020-09-16 09:32:09,2020-09-16 09:34:48,46 - 65,Very Satisfied,Very Satisfied,Yes,Face to face is preferable but video consultation is a good alternative. The quality was better than i expected except for a slight delay between the PT speaking and what he was trying to show me. Overall it was very good though. ,AUH-Physiotherapy
11992068567,258318234,2020-09-16 09:33:20,2020-09-16 09:33:33,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11992014606,258318234,2020-09-16 08:43:34,2020-09-16 09:02:47,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11992008664,258318234,2020-09-16 08:59:05,2020-09-16 08:59:28,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11992003818,258318234,2020-09-16 08:53:07,2020-09-16 08:56:35,26 - 35,Very Satisfied,Very Satisfied,Yes,Really good. My internet connection randomly died and a link was immediately sent to my phone so I could continue. I'm surprised how well this went Haha. ,AUH-Physiotherapy
11991970871,258318234,2020-09-16 08:36:08,2020-09-16 08:36:22,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11989648988,258318234,2020-09-15 14:35:23,2020-09-15 16:00:04,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-UpperGI
11989643114,258318234,2020-09-15 15:57:37,2020-09-15 15:58:32,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-ClinicalPsychology
11989632378,258318234,2020-09-15 15:54:18,2020-09-15 15:55:34,65+,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,No,Video fine; sound choppy,RLH-Endocrinology
11989581427,258318234,2020-09-15 15:40:19,2020-09-15 15:41:14,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11989550064,258318234,2020-09-15 15:32:09,2020-09-15 15:32:26,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
11989344835,258318234,2020-09-15 14:31:01,2020-09-15 14:33:32,46 - 65,Satisfied,Satisfied,Yes,"The video call was generally fine.  The sound wasn't brilliant, a bit of an echo, and I had to ask the Dr to repeat what she said a few times.",RLH-Endocrinology
11989305713,258318234,2020-09-15 14:19:36,2020-09-15 14:21:42,65+,Very Dissatisfied,Very Dissatisfied,Yes,"I logged on 15 minutes ahead of the time, the info said I'd speak to someone 15 minutes from the appointment time. I waited an additional 15 minutes and then had to leave as i had another urgent meeting.  ",RLH-Endocrinology
11989283663,258318234,2020-09-15 14:14:36,2020-09-15 14:15:02,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
11989277288,258318234,2020-09-15 14:12:40,2020-09-15 14:13:08,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
11989246587,258318234,2020-09-15 14:03:58,2020-09-15 14:04:25,46 - 65,Very Dissatisfied,Very Dissatisfied,No,,RLH-Endocrinology
11989180010,258318234,2020-09-15 13:39:38,2020-09-15 13:43:27,36 - 45,Satisfied,Satisfied,Yes,,RLH-RheuCAS
11989008343,258318234,2020-09-15 12:11:02,2020-09-15 12:43:54,46 - 65,Satisfied,Very Satisfied,Yes,The sound doesn’t connect clearly at the beginning! But then click in about 15 min,RLH-ClinicalPsychology
11988825086,258318234,2020-09-15 11:22:30,2020-09-15 11:22:54,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11986289985,258318234,2020-09-14 16:15:09,2020-09-14 16:15:51,65+,Satisfied,Satisfied,Yes,,BGH-Speech-and-Language-Therapy
11986033116,258318234,2020-09-14 15:00:52,2020-09-14 15:01:29,36 - 45,Very Satisfied,Satisfied,Yes,,AUH-Physiotherapy
11985824326,258318234,2020-09-14 13:57:02,2020-09-14 13:57:47,36 - 45,Very Satisfied,Very Satisfied,Yes,Lovely man very understanding ,RLH-RheuCAS
11985728439,258318234,2020-09-14 13:21:42,2020-09-14 13:25:12,65+,Very Dissatisfied,Very Dissatisfied,Yes,"NHS need to review their systems to avoid confusion and ensure appointment dates are kept, especially as we are always told how much a missed appointment can cost when the patient fails to attend !",BGH-Physiotherapy
11985608426,258318234,2020-09-14 12:42:01,2020-09-14 12:42:48,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,I missed my video because of technical problems ,AUH-Dermatology
11985585298,258318234,2020-09-14 12:32:22,2020-09-14 12:33:26,36 - 45,Satisfied,Satisfied,Yes,Video quality could be improved,BGH-Speech-and-Language-Therapy
11985526277,258318234,2020-09-14 12:07:07,2020-09-14 12:07:53,65+,Very Satisfied,Very Satisfied,Yes,"Very positive, welcomed advice and face to face element.",AUH-Physiotherapy
11985448216,258318234,2020-09-14 11:30:49,2020-09-14 11:31:18,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Nephrology
11985433108,258318234,2020-09-14 11:23:21,2020-09-14 11:24:15,65+,Very Satisfied,Very Satisfied,Yes,Video call far more useful than just a telephone consultation.,AUH-Physiotherapy
11985419625,258318234,2020-09-14 11:17:55,2020-09-14 11:18:12,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11985337507,258318234,2020-09-14 10:35:09,2020-09-14 10:37:28,46 - 65,Dissatisfied,Very Dissatisfied,No,waited 30 minutes after my appointment but still no consultation . ,LUH-TestWaitingArea
11985276613,258318234,2020-09-14 10:01:01,2020-09-14 10:03:32,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Thoracic
11985268797,258318234,2020-09-14 09:58:45,2020-09-14 09:59:12,16 - 25,Satisfied,Satisfied,Yes,,RLH-RheuCAS
11985229461,258318234,2020-09-14 09:35:30,2020-09-14 09:35:42,16 - 25,Neither Satisfied nor Dissatisfied,Satisfied,Yes,,RLH-RheuCAS
11985221023,258318234,2020-09-14 09:30:37,2020-09-14 09:30:48,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Thoracic
11982022831,258318234,2020-09-12 14:36:03,2020-09-12 14:36:43,65+,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
11981782907,258318234,2020-09-12 12:02:39,2020-09-12 12:03:09,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Speech-and-Language-Therapy
11981750680,258318234,2020-09-12 11:36:40,2020-09-12 11:36:55,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Speech-and-Language-Therapy
11981736407,258318234,2020-09-12 11:24:49,2020-09-12 11:25:10,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Speech-and-Language-Therapy
11981637510,258318234,2020-09-11 10:44:54,2020-09-12 09:59:18,26 - 35,Very Satisfied,Very Satisfied,Yes,Consultation was brilliant really helpful and gave brilliant advice ,RLH-Dermatology
11976801111,258318234,2020-09-10 17:21:33,2020-09-10 18:47:05,46 - 65,Satisfied,Satisfied,Yes,There a 2 second cut off on sound with a buzzing  reconnection   With a few words missing  It worked well apart from that,AUH-Physiotherapy
11976244711,258318234,2020-09-10 15:53:50,2020-09-10 15:57:30,65+,Satisfied,Very Satisfied,Yes,Laùra was very good,BGH-Physiotherapy
11976021115,258318234,2020-09-10 14:51:12,2020-09-10 14:52:44,26 - 35,Very Satisfied,Very Satisfied,Yes,"very helpful process having video consultations, it is most useful.",AUH-Rheumatology
11975536967,258318234,2020-09-10 12:07:55,2020-09-10 12:10:05,16 - 25,Dissatisfied,Dissatisfied,Yes,reason for dissatisfied is because the consultation did not take place I waited 45 minutes and no-one attended the video call. I had to leave the apt due to the time waited as had to be somewhere else I hope I can have another appointment .,BGH-Speech-and-Language-Therapy
11975467529,258318234,2020-09-10 11:39:17,2020-09-10 11:39:29,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Physiotherapy
11975279320,258318234,2020-09-10 10:04:22,2020-09-10 10:04:38,46 - 65,Satisfied,Satisfied,Yes,,AUH-ClinicalHealthPsychology
11975150490,258318234,2020-09-03 09:14:58,2020-09-10 08:58:18,46 - 65,Satisfied,Satisfied,Yes,,AUH-ClinicalHealthPsychology
11975082179,258318234,2020-09-10 08:15:42,2020-09-10 08:18:10,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11973053472,258318234,2020-09-09 17:40:28,2020-09-09 17:41:05,46 - 65,Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11972843378,258318234,2020-09-09 16:39:23,2020-09-09 16:39:50,26 - 35,Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
11972252603,258318234,2020-09-09 13:50:09,2020-09-09 13:50:38,26 - 35,Satisfied,Satisfied,Yes,,RLH-UpperGI
11972236128,258318234,2020-09-09 13:44:14,2020-09-09 13:45:11,46 - 65,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
11971892727,258318234,2020-09-09 11:30:51,2020-09-09 11:31:35,16 - 25,Very Satisfied,Very Satisfied,Yes,"Worked so well with me considering the circumstances, even had little demos thankyou ",AUH-Physiotherapy
11971880219,258318234,2020-09-09 11:24:09,2020-09-09 11:25:35,46 - 65,Very Satisfied,Very Satisfied,Yes,Very helpful and informative. Thank you,RLH-UpperGI
11971757882,258318234,2020-09-09 10:26:35,2020-09-09 10:26:54,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11971670333,258318234,2020-09-09 09:37:39,2020-09-09 09:37:59,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
11971624165,258318234,2020-09-09 09:04:53,2020-09-09 09:11:00,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11970566859,258318234,2020-09-08 15:35:55,2020-09-08 23:05:18,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
11969256464,258318234,2020-09-08 11:21:19,2020-09-08 15:51:52,46 - 65,Satisfied,Neither Satisfied nor Dissatisfied,Yes,"I did everything I was asked on screen, but unfortunately my video call didn’t work, so I spoke to the consultant in a normal phone call.",RLH-Cardiology
11969222999,258318234,2020-09-08 15:41:42,2020-09-08 15:42:13,65+,Satisfied,Satisfied,Yes,,RLH-UpperGI
11969202354,258318234,2020-09-08 15:35:55,2020-09-08 15:36:30,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
11969062925,258318234,2020-09-08 14:57:40,2020-09-08 14:58:10,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11968845249,258318234,2020-09-08 13:50:27,2020-09-08 13:50:37,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11968842309,258318234,2020-09-08 13:46:55,2020-09-08 13:49:41,65+,Very Satisfied,Very Satisfied,Yes,A very good consultation with consultant,RLH-UpperGI
11968836918,258318234,2020-09-08 13:46:26,2020-09-08 13:47:51,65+,Neither Satisfied nor Dissatisfied,Very Dissatisfied,Yes,I connected at 1320 as instructed at 1345 with responce I left ,RLH-UpperGI
11968818411,258318234,2020-09-08 13:41:10,2020-09-08 13:41:40,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-NorthWestAssistedTechnology
11968799932,258318234,2020-09-08 13:32:05,2020-09-08 13:35:30,65+,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
11968534559,258318234,2020-09-08 11:54:13,2020-09-08 11:55:55,46 - 65,Very Satisfied,Very Satisfied,Yes,Would still like to see physiotherapist at my clinic visit .,AUH-Physiotherapy
11968524782,258318234,2020-09-08 11:51:30,2020-09-08 11:51:44,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Dermatology
11968449207,258318234,2020-09-08 11:16:52,2020-09-08 11:17:11,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11968312886,258318234,2020-09-08 10:12:07,2020-09-08 10:15:39,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
11966508916,258318234,2020-09-07 15:42:57,2020-09-07 15:43:20,26 - 35,Satisfied,Satisfied,Yes,,RLH-Dermatology
11966450352,258318234,2020-09-07 15:14:22,2020-09-07 15:17:27,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
11966354481,258318234,2020-09-07 14:33:42,2020-09-07 14:33:59,26 - 35,Satisfied,Satisfied,Yes,,RLH-Dermatology
11966101173,258318234,2020-09-07 12:27:39,2020-09-07 12:28:07,16 - 25,Very Dissatisfied,Very Dissatisfied,No,Consultant didn't call,AUH-Dermatology
11966010811,258318234,2020-09-07 11:37:55,2020-09-07 11:37:58,46 - 65,Satisfied,Satisfied,Yes,,AUH-ClinicalHealthPsychology
11966010601,258318234,2020-09-07 11:37:15,2020-09-07 11:37:50,46 - 65,Satisfied,Satisfied,Yes,,AUH-ClinicalHealthPsychology
11965992466,258318234,2020-09-07 11:26:52,2020-09-07 11:27:06,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Physiotherapy
11965969482,258318234,2020-09-07 11:13:34,2020-09-07 11:13:47,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
11965880620,258318234,2020-09-07 10:24:34,2020-09-07 10:24:52,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
11965808254,258318234,2020-09-07 09:45:30,2020-09-07 09:46:21,36 - 45,Satisfied,Very Dissatisfied,No,I waited 45 minutes & no one answered my call,AUH-Ophthalmology
11965756328,258318234,2020-09-07 09:13:58,2020-09-07 09:17:30,46 - 65,Very Satisfied,Very Satisfied,Yes,I would rather do a video consultation Ratherthan visiting a clinic as much more comfortable & less stressful,RLH-Dermatology
11962825690,258318234,2020-09-04 14:45:59,2020-09-05 10:20:19,65+,Very Satisfied,Very Satisfied,Yes,Lately I have been having telephone consultations with doctors who I have never met. I liked the video consultation as an alternative to facade to face because it  was valuable being able to see the doctor and him see me especially as I can no longer talk due to my condition.,AUH-Thoracic
11960785797,258318234,2020-09-04 15:08:51,2020-09-04 15:09:55,65+,Satisfied,Neither Satisfied nor Dissatisfied,Yes,,AUH-Physiotherapy
11960784676,258318234,2020-09-04 15:08:39,2020-09-04 15:09:33,36 - 45,Very Satisfied,Satisfied,No,Connection lost at one point and audio a little choppy at times but care from Amanda was excellent and the system overall is very easy to use!,AUH-MCAS
11960586698,258318234,2020-09-04 13:46:58,2020-09-04 14:01:13,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Thoracic
11960222461,258318234,2020-09-04 11:17:13,2020-09-04 11:17:26,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
